"npi","zip","fipscounty","drug_name","generic_name","total_day_supply","total_claim_count"
1407001142,"37027","47187",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,22840,767
1376715136,"38501","47141",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,22767,794
1740481720,"37043","47125",OXYCODONE HCL,OXYCODONE HCL,22750,762
1851688865,"37203","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,22709,765
1124560487,"37604","47179",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,22684,766
1730411059,"38104","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,22620,761
1083763817,"37355","47031",OXYCODONE HCL,OXYCODONE HCL,22581,756
1467744680,"37862","47155",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,22562,876
1457779480,"37614","47179",OXYCODONE HCL,OXYCODONE HCL,22545,836
1457428195,"38563","47159",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,22513,797
1285075689,"37067","47187",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,22511,774
1053754408,"37887","47129",OXYCODONE HCL,OXYCODONE HCL,22507,778
1811237001,"38317","47017",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,22419,829
1457338014,"37404","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,22410,765
1134493588,"37841","47151",OXYCODONE HCL,OXYCODONE HCL,22362,1464
1184620460,"37015","47021",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,22338,862
1477925568,"37013","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,22294,757
1891915047,"38555","47035",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,22289,770
1396795480,"37813","47063",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,22266,798
1588638019,"37919","47093",OXYCODONE HCL,OXYCODONE HCL,22138,766
1881022291,"38119","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,22120,743
1457470015,"37721","47093",OXYCODONE HCL,OXYCODONE HCL,22105,797
1750578878,"37916","47093",MORPHINE SULFATE ER,MORPHINE SULFATE,22098,809
1679592869,"38501","47141",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21990,738
1306977814,"37013","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21937,743
1821046459,"37217","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21920,744
1770594079,"38401","47119",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,21912,741
1740224526,"37343","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21893,731
1447574249,"38320","47005",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,21829,741
1700892924,"37076","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,21797,728
1801348982,"37830","47001",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,21760,733
1376715136,"38501","47141",OXYCODONE HCL,OXYCODONE HCL,21737,771
1114908175,"37752","47025",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21735,728
1770846412,"37013","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21701,736
1265431035,"37312","47011",OXYCODONE HCL,OXYCODONE HCL,21683,754
1891981478,"38018","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21644,731
1396102521,"38506","47141",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,21628,726
1548667199,"37188","47147",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21625,731
1528444528,"38016","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21568,734
1629483607,"37311","47011",OXYCODONE HCL,OXYCODONE HCL,21527,757
1114253689,"37421","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21480,734
1124159710,"37013","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,21474,729
1922169572,"37388","47031",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21333,717
1801894779,"37874","47123",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21328,815
1861445611,"38340","47023",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21325,763
1962474825,"37923","47093",OXYCODONE HCL,OXYCODONE HCL,21296,833
1346388568,"37042","47125",OXYMORPHONE HCL ER,OXYMORPHONE HCL,21279,901
1184889115,"37620","47163",OXYCODONE HCL,OXYCODONE HCL,21250,735
1891769212,"37421","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21197,731
1447796214,"37404","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21194,711
1417130048,"37421","47065",MORPHINE SULFATE ER,MORPHINE SULFATE,21184,714
1568862001,"38242","47079",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21169,730
1275528952,"38358","47053",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,21160,977
1982942488,"37909","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,21110,709
1275890741,"37857","47073",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20980,746
1477951036,"37203","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,20923,714
1760425748,"37075","47165",OXYCODONE HCL,OXYCODONE HCL,20875,708
1508883612,"37303","47107",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20836,726
1790163061,"37207","47037",OXYCODONE HCL,OXYCODONE HCL,20823,699
1427454099,"37075","47165",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,20802,713
1649285370,"37909","47093",MORPHINE SULFATE ER,MORPHINE SULFATE,20800,694
1043218654,"37013","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,20777,754
1124463906,"37203","47037",OXYCODONE HCL,OXYCODONE HCL,20749,698
1881022291,"38119","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,20745,702
1255670576,"38018","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,20735,710
1053719682,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20704,700
1417903378,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20696,695
1003139502,"37923","47093",OXYCODONE HCL,OXYCODONE HCL,20686,695
1265431035,"37312","47011",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20621,729
1417313834,"37660","47163",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,20615,695
1598795007,"37067","47187",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,20565,687
1891981478,"38018","47157",OXYCODONE HCL,OXYCODONE HCL,20537,692
1598709727,"37660","47163",OXYCODONE HCL,OXYCODONE HCL,20521,740
1275820599,"37660","47163",OXYCODONE HCL,OXYCODONE HCL,20515,702
1124423777,"37813","47063",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,20429,685
1881069946,"37660","47163",OXYCODONE HCL,OXYCODONE HCL,20417,734
1346538295,"37311","47011",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20391,717
1962497081,"38401","47119",MORPHINE SULFATE ER,MORPHINE SULFATE,20374,683
1073520482,"38261","47131",OXYCODONE HCL,OXYCODONE HCL,20363,681
1699062364,"38501","47141",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,20305,697
1568564672,"37421","47065",TRAMADOL HCL,TRAMADOL HCL,20271,613
1447382221,"38401","47119",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20263,704
1427075894,"37356","47061",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20245,706
1447796214,"37404","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,20211,675
1578558607,"38008","47069",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20189,701
1619393311,"37129","47149",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20107,703
1669468708,"37055","47043",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,20076,685
1801059332,"38501","47141",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20064,721
1346229861,"37923","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20055,703
1083671648,"37916","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20052,683
1821217852,"38485","47181",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20030,838
1750501326,"37660","47163",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20025,679
1265849301,"38401","47119",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,20016,677
1669726386,"37087","47189",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19986,670
1164511150,"37917","47093",OXYCODONE HCL,OXYCODONE HCL,19982,709
1073582110,"38305","47113",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19947,689
1407247315,"38118","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,19946,716
1801875232,"38261","47131",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19943,666
1457685976,"37205","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19941,665
1215922216,"38305","47113",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19901,770
1992198238,"37212","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,19891,674
1659788750,"37174","47119",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19888,694
1306821947,"37343","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19871,692
1245240134,"38556","47049",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,19847,726
1215040852,"37879","47025",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19836,666
1437105608,"37355","47031",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19800,695
1477788677,"37660","47163",OXYCODONE HCL,OXYCODONE HCL,19789,665
1770530586,"38301","47113",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19758,701
1427336502,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19722,664
1992198238,"37212","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19701,668
1861892424,"37766","47013",OPANA ER,OXYMORPHONE HCL,19648,681
1194793679,"37917","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19635,672
1982608758,"37604","47179",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19622,785
1669468708,"37055","47043",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19595,658
1396816997,"37148","47165",OXYCODONE HCL,OXYCODONE HCL,19589,712
1164711271,"37923","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,19564,664
1477925568,"37013","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19514,661
1770594079,"38401","47119",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19486,661
1053719682,"37203","47037",OXYCODONE HCL,OXYCODONE HCL,19425,661
1548711195,"37841","47151",OXYCODONE HCL,OXYCODONE HCL,19381,1247
1760481451,"37725","47089",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19341,940
1881624450,"37130","47149",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19329,814
1093190373,"37167","47149",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19302,673
1316361264,"37013","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,19239,649
1801907605,"37381","47143",MORPHINE SULFATE ER,MORPHINE SULFATE,19221,651
1821022716,"37922","47093",OXYCODONE HCL,OXYCODONE HCL,19213,690
1295818409,"37923","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,19176,640
1366559296,"37917","47093",OXYCODONE HCL,OXYCODONE HCL,19167,688
1770505612,"37355","47031",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19167,805
1659307890,"37421","47065",MORPHINE SULFATE ER,MORPHINE SULFATE,19164,641
1437201860,"38024","47045",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19152,707
1124027560,"38261","47131",MORPHINE SULFATE ER,MORPHINE SULFATE,19147,650
1548667199,"37188","47147",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,19129,643
1265460315,"37072","47037",OXYCODONE HCL,OXYCODONE HCL,19121,639
1194048413,"37043","47125",OXYCODONE HCL,OXYCODONE HCL,19053,651
1295818409,"37923","47093",MORPHINE SULFATE ER,MORPHINE SULFATE,19045,635
1154678449,"37087","47189",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,19045,642
1427336502,"37203","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,19026,641
1124020011,"37075","47165",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,19015,644
1205191780,"37601","47179",OXYCODONE HCL,OXYCODONE HCL,18995,695
1619393311,"37129","47149",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,18986,655
1609978048,"38450","47181",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18975,664
1205832920,"38024","47045",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18911,735
1811393788,"37172","47147",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,18879,640
1487652624,"37874","47123",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18870,736
1245208602,"38401","47119",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18869,669
1417988981,"37303","47107",OXYCODONE HCL,OXYCODONE HCL,18850,637
1497045728,"37421","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,18835,633
1881069946,"37660","47163",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18831,631
1538103692,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18804,819
1720452360,"37076","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18760,630
1205131539,"37174","47119",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,18746,635
1083737589,"37129","47149",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18723,642
1629290689,"37404","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,18684,637
1528444528,"38016","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,18667,625
1285654111,"37367","47007",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18650,731
1699029009,"37075","47165",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18645,624
1629018981,"38068","47047",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18640,627
1457656902,"37087","47189",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18551,641
1124466107,"37013","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18520,626
1285185009,"37013","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18511,627
1558330241,"37821","47029",OXYCODONE HCL,OXYCODONE HCL,18456,652
1437105608,"37355","47031",OXYCODONE HCL,OXYCODONE HCL,18450,683
1295781045,"37650","47171",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18448,661
1003139502,"37923","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,18416,624
1801348982,"37830","47001",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18412,621
1982666012,"38555","47035",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18374,734
1386648160,"37421","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,18349,622
1699722421,"37343","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18323,658
1245649110,"38464","47099",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18320,634
1083763817,"37355","47031",MORPHINE SULFATE ER,MORPHINE SULFATE,18315,614
1467455287,"38201","47017",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18314,698
1235118803,"37923","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18313,657
1861590002,"37040","47125",OXYCODONE HCL,OXYCODONE HCL,18313,639
1841733847,"37620","47163",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18305,623
1801880737,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18289,629
1407247315,"38118","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18288,669
1811957384,"37403","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,18284,632
1619239126,"38016","47157",OXYCODONE HCL,OXYCODONE HCL,18272,715
1205149705,"38501","47141",OXYCODONE HCL,OXYCODONE HCL,18263,620
1750325981,"37807","47173",OXYCODONE HCL,OXYCODONE HCL,18251,612
1407001142,"37027","47187",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,18235,611
1124159710,"37013","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18203,617
1013015635,"38138","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18200,630
1518214659,"37857","47073",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18177,688
1285185009,"37013","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,18174,616
1528269503,"37043","47125",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18167,608
1164807186,"38340","47023",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18154,756
1285615385,"38478","47055",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18133,687
1205179249,"37388","47031",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,18103,620
1780119875,"37601","47179",OXYCODONE HCL,OXYCODONE HCL,18082,661
1053498204,"37701","47009",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18073,651
1063452365,"37813","47063",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18061,621
1750390399,"38344","47017",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18033,982
1780044016,"37311","47011",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,18023,612
1013310291,"37814","47063",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18012,614
1124043120,"37604","47179",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18008,648
1649378464,"37398","47051",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,17943,606
1700892924,"37076","47037",OXYCODONE HCL,OXYCODONE HCL,17934,599
1215995972,"37087","47189",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17905,657
1487671350,"37924","47093",OXYCODONE HCL,OXYCODONE HCL,17895,642
1346345154,"37030","47159",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,17893,599
1104365964,"37128","47149",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,17890,615
1265849301,"38401","47119",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17873,601
1447422712,"37076","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17872,602
1760425748,"37075","47165",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17851,602
1083866198,"37027","47187",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17849,601
1043676422,"37033","47081",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17846,603
1902840788,"37343","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17844,668
1114956687,"37013","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,17823,640
1659307890,"37421","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,17814,597
1285075689,"37067","47187",MORPHINE SULFATE ER,MORPHINE SULFATE,17798,600
1952396384,"38401","47119",OXYCODONE HCL,OXYCODONE HCL,17778,596
1982942488,"37909","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17763,594
1124463906,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17716,605
1215273917,"37128","47149",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,17705,604
1417988981,"37303","47107",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,17694,598
1285075689,"37067","47187",OXYCODONE HCL,OXYCODONE HCL,17685,597
1538101068,"37088","47189",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17666,597
1467660910,"38320","47005",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,17663,599
1760786479,"38375","47109",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17646,607
1093006751,"37934","47093",OXYCODONE HCL,OXYCODONE HCL,17645,674
1558797415,"37066","47165",OXYCODONE HCL,OXYCODONE HCL,17615,591
1033192893,"37398","47051",OXYCODONE HCL,OXYCODONE HCL,17613,597
1043218654,"37013","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17610,621
1407866387,"38553","47049",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17589,647
1457789380,"38305","47113",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17583,590
1568406551,"38017","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17580,602
1255672960,"37075","47165",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,17575,601
1134463896,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17546,601
1396102521,"38506","47141",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17543,588
1477951036,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17537,605
1518031442,"37660","47163",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17533,599
1346418183,"37087","47189",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,17531,587
1376792192,"38016","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17521,605
1245240134,"38556","47049",OXYCODONE HCL,OXYCODONE HCL,17491,668
1811931694,"37343","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17484,616
1447262449,"37303","47107",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17480,606
1932289535,"37129","47149",OXYCODONE HCL,OXYCODONE HCL,17469,588
1407917982,"37421","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,17457,585
1083651533,"37354","47123",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17438,645
1447608211,"37923","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17430,581
1881060168,"37909","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17428,612
1891981478,"38018","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,17426,588
1114956687,"37013","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17416,621
1871700815,"37209","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,17412,585
1255675088,"37043","47125",OXYCODONE HCL,OXYCODONE HCL,17386,652
1538131073,"38462","47101",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17374,745
1528055381,"37110","47177",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17357,584
1013395870,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17351,588
1801881891,"38340","47023",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17347,712
1841666583,"37909","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17326,589
1134463896,"37203","47037",OXYCODONE HCL,OXYCODONE HCL,17313,595
1851557268,"37166","47041",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17300,581
1801836572,"37743","47059",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17286,739
1356305197,"38570","47133",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17282,779
